student_PESEL,matura_id,subject,level,year,classroom,classroom_capacity,teacher_PESEL,subject_teacher,isRetaken,anulled
50050443078,77,English,extended,2024,Room_19,small,67239597077,Physics,0,NotAnulled
80174139666,67,Mathematics,basic,2024,Room_2,big,15631219101,English,0,NotAnulled
80174139666,68,Polish,basic,2024,Room_2,big,15631219101,English,0,NotAnulled
80174139666,69,English,basic,2024,Room_20,small,95635941509,Geography,0,NotAnulled
80174139666,77,English,extended,2024,Room_5,big,7627861561,Biology,0,NotAnulled
80174139666,76,Polish,extended,2024,Room_15,small,24935803837,Geography,0,NotAnulled
12542956768,67,Mathematics,basic,2024,Room_9,small,75425501819,Polish,0,NotAnulled
12542956768,68,Polish,basic,2024,Room_2,big,73128415155,Chemistry,0,NotAnulled
12542956768,69,English,basic,2024,Room_3,big,50945643201,Physics,0,NotAnulled
12542956768,73,Chemistry,extended,2024,Room_14,small,51973405392,Physics,0,NotAnulled
12542956768,76,Polish,extended,2024,Room_2,big,15631219101,English,0,NotAnulled
12542956768,71,History,extended,2024,Room_20,small,81165531253,Geography,0,NotAnulled
12542956768,72,Biology,extended,2024,Room_2,big,24935803837,Geography,0,NotAnulled
22240407514,67,Mathematics,basic,2024,Room_9,small,19150622889,History,0,NotAnulled
22240407514,68,Polish,basic,2024,Room_1,big,76846326096,Geography,0,NotAnulled
22240407514,69,English,basic,2024,Room_18,small,18138552030,Polish,0,NotAnulled
22240407514,75,Mathematics,extended,2024,Room_7,small,67239597077,Physics,0,NotAnulled
22240407514,73,Chemistry,extended,2024,Room_4,big,36952721923,Polish,0,NotAnulled
22240407514,71,History,extended,2024,Room_15,small,97238058536,Chemistry,0,NotAnulled
22240407514,74,Geography,extended,2024,Room_19,small,36952721923,Polish,0,NotAnulled
22240407514,72,Biology,extended,2024,Room_1,big,90391127449,Chemistry,0,NotAnulled
22240407514,76,Polish,extended,2024,Room_12,big,50945643201,Physics,0,NotAnulled
97459308878,67,Mathematics,basic,2024,Room_11,small,60831350511,Biology,0,NotAnulled
97459308878,68,Polish,basic,2024,Room_6,small,99010112345,Physical Education,0,NotAnulled
97459308878,69,English,basic,2024,Room_13,big,26437583152,Polish,0,NotAnulled
97459308878,73,Chemistry,extended,2024,Room_1,big,15187984005,Biology,0,NotAnulled
97459308878,71,History,extended,2024,Room_21,big,24935803837,Geography,0,NotAnulled
97459308878,77,English,extended,2024,Room_17,big,97238058536,Chemistry,0,NotAnulled
49731281536,67,Mathematics,basic,2024,Room_16,small,76846326096,Geography,0,NotAnulled
49731281536,68,Polish,basic,2024,Room_2,big,23041778753,Physics,0,NotAnulled
49731281536,69,English,basic,2024,Room_8,small,7627861561,Biology,0,NotAnulled
49731281536,71,History,extended,2024,Room_20,small,18138552030,Polish,0,NotAnulled
49731281536,73,Chemistry,extended,2024,Room_20,small,81165531253,Geography,0,NotAnulled
49731281536,77,English,extended,2024,Room_1,big,73128415155,Chemistry,0,NotAnulled
44235132986,67,Mathematics,basic,2024,Room_12,big,90391127449,Chemistry,0,NotAnulled
44235132986,68,Polish,basic,2024,Room_2,big,60831350511,Biology,0,NotAnulled
44235132986,69,English,basic,2024,Room_18,small,18138552030,Polish,0,NotAnulled
44235132986,75,Mathematics,extended,2024,Room_2,big,52894468092,Geography,0,NotAnulled
44235132986,72,Biology,extended,2024,Room_1,big,99010112345,Physical Education,0,NotAnulled
44235132986,74,Geography,extended,2024,Room_16,small,88515543667,Mathematics,0,NotAnulled
44235132986,76,Polish,extended,2024,Room_7,small,97238058536,Chemistry,0,NotAnulled
10954189911,67,Mathematics,basic,2024,Room_5,big,95635941509,Geography,0,NotAnulled
10954189911,68,Polish,basic,2024,Room_17,big,67239597077,Physics,0,NotAnulled
10954189911,69,English,basic,2024,Room_13,big,36952721923,Polish,0,NotAnulled
10954189911,75,Mathematics,extended,2024,Room_15,small,19150622889,History,0,NotAnulled
10954189911,74,Geography,extended,2024,Room_12,big,18138552030,Polish,0,NotAnulled
10954189911,77,English,extended,2024,Room_14,small,51973405392,Physics,0,NotAnulled
10954189911,71,History,extended,2024,Room_3,big,23041778753,Physics,0,NotAnulled
10954189911,73,Chemistry,extended,2024,Room_15,small,60831350511,Biology,0,NotAnulled
44128291626,67,Mathematics,basic,2024,Room_9,small,36952721923,Polish,0,NotAnulled
44128291626,68,Polish,basic,2024,Room_11,small,97238058536,Chemistry,0,NotAnulled
44128291626,69,English,basic,2024,Room_21,big,97238058536,Chemistry,0,NotAnulled
44128291626,76,Polish,extended,2024,Room_18,small,81359177700,Geography,0,NotAnulled
28758368709,67,Mathematics,basic,2024,Room_17,big,81359177700,Geography,0,NotAnulled
28758368709,68,Polish,basic,2024,Room_9,small,23041778753,Physics,0,NotAnulled
28758368709,69,English,basic,2024,Room_14,small,15187984005,Biology,0,NotAnulled
28758368709,72,Biology,extended,2024,Room_7,small,73128415155,Chemistry,0,NotAnulled
28758368709,76,Polish,extended,2024,Room_16,small,7627861561,Biology,0,NotAnulled
28758368709,77,English,extended,2024,Room_9,small,99010112345,Physical Education,0,NotAnulled
28758368709,75,Mathematics,extended,2024,Room_21,big,90391127449,Chemistry,0,NotAnulled
28758368709,74,Geography,extended,2024,Room_1,big,15187984005,Biology,0,NotAnulled
71420919246,67,Mathematics,basic,2024,Room_12,big,18138552030,Polish,0,NotAnulled
71420919246,68,Polish,basic,2024,Room_20,small,51973405392,Physics,0,NotAnulled
71420919246,69,English,basic,2024,Room_1,big,15187984005,Biology,0,NotAnulled
71420919246,74,Geography,extended,2024,Room_20,small,8717912686,Biology,0,NotAnulled
71420919246,76,Polish,extended,2024,Room_4,big,76846326096,Geography,0,NotAnulled
71420919246,75,Mathematics,extended,2024,Room_8,small,41025702129,English,0,NotAnulled
71420919246,71,History,extended,2024,Room_17,big,95635941509,Geography,0,NotAnulled
84562126212,67,Mathematics,basic,2024,Room_5,big,51937947921,Polish,0,NotAnulled
84562126212,68,Polish,basic,2024,Room_7,small,51973405392,Physics,0,NotAnulled
84562126212,69,English,basic,2024,Room_1,big,26437583152,Polish,0,NotAnulled
84562126212,75,Mathematics,extended,2024,Room_9,small,7627861561,Biology,0,NotAnulled
84562126212,74,Geography,extended,2024,Room_16,small,50945643201,Physics,0,NotAnulled
84562126212,73,Chemistry,extended,2024,Room_18,small,19150622889,History,0,NotAnulled
84562126212,76,Polish,extended,2024,Room_17,big,81165531253,Geography,0,NotAnulled
84562126212,71,History,extended,2024,Room_11,small,18138552030,Polish,0,NotAnulled
57068034937,67,Mathematics,basic,2024,Room_13,big,58175080694,Polish,0,NotAnulled
57068034937,68,Polish,basic,2024,Room_13,big,97238058536,Chemistry,0,NotAnulled
57068034937,69,English,basic,2024,Room_12,big,18138552030,Polish,0,NotAnulled
57068034937,72,Biology,extended,2024,Room_5,big,81359177700,Geography,0,NotAnulled
57068034937,74,Geography,extended,2024,Room_3,big,58175080694,Polish,0,NotAnulled
57068034937,73,Chemistry,extended,2024,Room_4,big,36952721923,Polish,0,NotAnulled
57068034937,70,Physics,extended,2024,Room_6,small,88515543667,Mathematics,0,NotAnulled
57068034937,71,History,extended,2024,Room_8,small,99010112345,Physical Education,0,NotAnulled
79565949451,67,Mathematics,basic,2024,Room_7,small,99010112345,Physical Education,0,NotAnulled
79565949451,68,Polish,basic,2024,Room_8,small,7627861561,Biology,0,NotAnulled
79565949451,69,English,basic,2024,Room_8,small,8717912686,Biology,0,NotAnulled
79565949451,70,Physics,extended,2024,Room_15,small,15631219101,English,0,NotAnulled
79565949451,73,Chemistry,extended,2024,Room_2,big,60831350511,Biology,0,NotAnulled
79565949451,76,Polish,extended,2024,Room_21,big,73128415155,Chemistry,0,NotAnulled
82161492315,67,Mathematics,basic,2024,Room_5,big,60831350511,Biology,0,NotAnulled
82161492315,68,Polish,basic,2024,Room_5,big,95635941509,Geography,0,NotAnulled
82161492315,69,English,basic,2024,Room_11,small,95635941509,Geography,0,NotAnulled
82161492315,70,Physics,extended,2024,Room_2,big,60831350511,Biology,0,NotAnulled
82161492315,71,History,extended,2024,Room_16,small,67239597077,Physics,0,NotAnulled
82161492315,76,Polish,extended,2024,Room_17,big,81165531253,Geography,0,NotAnulled
82161492315,72,Biology,extended,2024,Room_1,big,51937947921,Polish,0,NotAnulled
82161492315,73,Chemistry,extended,2024,Room_15,small,23041778753,Physics,0,NotAnulled
67138317206,67,Mathematics,basic,2024,Room_3,big,36952721923,Polish,0,NotAnulled
67138317206,68,Polish,basic,2024,Room_1,big,88515543667,Mathematics,0,NotAnulled
67138317206,69,English,basic,2024,Room_14,small,15187984005,Biology,0,NotAnulled
67138317206,71,History,extended,2024,Room_16,small,81359177700,Geography,0,NotAnulled
67138317206,77,English,extended,2024,Room_7,small,67239597077,Physics,0,NotAnulled
67138317206,75,Mathematics,extended,2024,Room_6,small,24935803837,Geography,0,NotAnulled
32682148877,67,Mathematics,basic,2024,Room_10,small,15187984005,Biology,0,NotAnulled
32682148877,68,Polish,basic,2024,Room_5,big,51973405392,Physics,0,NotAnulled
32682148877,69,English,basic,2024,Room_21,big,8717912686,Biology,0,NotAnulled
32682148877,71,History,extended,2024,Room_9,small,76846326096,Geography,0,NotAnulled
32682148877,72,Biology,extended,2024,Room_14,small,24935803837,Geography,0,NotAnulled
32682148877,74,Geography,extended,2024,Room_12,big,15631219101,English,0,NotAnulled
32682148877,75,Mathematics,extended,2024,Room_13,big,36952721923,Polish,0,NotAnulled
12891691874,67,Mathematics,basic,2024,Room_18,small,8717912686,Biology,0,NotAnulled
12891691874,68,Polish,basic,2024,Room_8,small,15187984005,Biology,0,NotAnulled
12891691874,69,English,basic,2024,Room_21,big,50945643201,Physics,0,NotAnulled
12891691874,76,Polish,extended,2024,Room_12,big,50945643201,Physics,0,NotAnulled
12891691874,71,History,extended,2024,Room_4,big,97238058536,Chemistry,0,NotAnulled
12891691874,74,Geography,extended,2024,Room_2,big,26437583152,Polish,0,NotAnulled
12891691874,73,Chemistry,extended,2024,Room_17,big,81359177700,Geography,0,NotAnulled
12891691874,75,Mathematics,extended,2024,Room_1,big,19150622889,History,0,NotAnulled
12891691874,72,Biology,extended,2024,Room_10,small,36952721923,Polish,0,NotAnulled
99290734927,67,Mathematics,basic,2024,Room_15,small,52894468092,Geography,0,NotAnulled
99290734927,68,Polish,basic,2024,Room_3,big,76846326096,Geography,0,NotAnulled
99290734927,69,English,basic,2024,Room_13,big,24935803837,Geography,0,NotAnulled
99290734927,71,History,extended,2024,Room_6,small,73128415155,Chemistry,0,NotAnulled
99290734927,70,Physics,extended,2024,Room_2,big,41025702129,English,0,NotAnulled
99290734927,76,Polish,extended,2024,Room_2,big,19150622889,History,0,NotAnulled
99290734927,73,Chemistry,extended,2024,Room_13,big,15631219101,English,0,NotAnulled
99290734927,72,Biology,extended,2024,Room_2,big,36952721923,Polish,0,NotAnulled
60125191389,67,Mathematics,basic,2024,Room_20,small,73128415155,Chemistry,0,NotAnulled
60125191389,68,Polish,basic,2024,Room_5,big,90391127449,Chemistry,0,NotAnulled
60125191389,69,English,basic,2024,Room_20,small,90391127449,Chemistry,0,NotAnulled
60125191389,77,English,extended,2024,Room_7,small,95635941509,Geography,0,NotAnulled
60125191389,76,Polish,extended,2024,Room_16,small,95635941509,Geography,0,NotAnulled
60125191389,72,Biology,extended,2024,Room_1,big,23041778753,Physics,0,NotAnulled
28507860648,67,Mathematics,basic,2024,Room_2,big,95635941509,Geography,0,NotAnulled
28507860648,68,Polish,basic,2024,Room_10,small,15187984005,Biology,0,NotAnulled
28507860648,69,English,basic,2024,Room_8,small,76846326096,Geography,0,NotAnulled
28507860648,72,Biology,extended,2024,Room_20,small,51937947921,Polish,0,NotAnulled
28507860648,71,History,extended,2024,Room_10,small,23041778753,Physics,0,NotAnulled
28507860648,73,Chemistry,extended,2024,Room_8,small,18138552030,Polish,0,NotAnulled
28507860648,70,Physics,extended,2024,Room_8,small,36952721923,Polish,0,NotAnulled
35569315844,67,Mathematics,basic,2024,Room_7,small,18138552030,Polish,0,NotAnulled
35569315844,68,Polish,basic,2024,Room_5,big,99010112345,Physical Education,0,NotAnulled
35569315844,69,English,basic,2024,Room_11,small,26437583152,Polish,0,NotAnulled
35569315844,77,English,extended,2024,Room_13,big,76846326096,Geography,0,NotAnulled
35569315844,72,Biology,extended,2024,Room_12,big,76846326096,Geography,0,NotAnulled
35569315844,71,History,extended,2024,Room_8,small,52894468092,Geography,0,NotAnulled
75190659409,67,Mathematics,basic,2024,Room_3,big,8717912686,Biology,0,NotAnulled
75190659409,68,Polish,basic,2024,Room_3,big,8717912686,Biology,0,NotAnulled
75190659409,69,English,basic,2024,Room_19,small,99010112345,Physical Education,0,NotAnulled
75190659409,73,Chemistry,extended,2024,Room_13,big,8717912686,Biology,0,NotAnulled
75190659409,70,Physics,extended,2024,Room_16,small,90391127449,Chemistry,0,NotAnulled
45895315234,67,Mathematics,basic,2024,Room_18,small,95635941509,Geography,0,NotAnulled
45895315234,68,Polish,basic,2024,Room_17,big,50945643201,Physics,0,NotAnulled
45895315234,69,English,basic,2024,Room_18,small,24935803837,Geography,0,NotAnulled
45895315234,72,Biology,extended,2024,Room_13,big,67239597077,Physics,0,NotAnulled
45895315234,76,Polish,extended,2024,Room_10,small,24935803837,Geography,0,NotAnulled
45895315234,74,Geography,extended,2024,Room_18,small,73128415155,Chemistry,0,NotAnulled
45895315234,75,Mathematics,extended,2024,Room_5,big,76846326096,Geography,0,NotAnulled
26524124987,67,Mathematics,basic,2024,Room_16,small,81359177700,Geography,0,NotAnulled
26524124987,68,Polish,basic,2024,Room_10,small,73128415155,Chemistry,0,NotAnulled
26524124987,69,English,basic,2024,Room_19,small,15187984005,Biology,0,NotAnulled
26524124987,72,Biology,extended,2024,Room_12,big,23041778753,Physics,0,NotAnulled
26524124987,77,English,extended,2024,Room_20,small,24935803837,Geography,0,NotAnulled
26524124987,76,Polish,extended,2024,Room_20,small,73128415155,Chemistry,0,NotAnulled
26524124987,73,Chemistry,extended,2024,Room_13,big,50945643201,Physics,0,NotAnulled
26524124987,71,History,extended,2024,Room_5,big,26437583152,Polish,0,NotAnulled
26524124987,74,Geography,extended,2024,Room_17,big,99010112345,Physical Education,0,NotAnulled
67312758793,67,Mathematics,basic,2024,Room_3,big,7627861561,Biology,0,NotAnulled
67312758793,68,Polish,basic,2024,Room_6,small,15187984005,Biology,0,NotAnulled
67312758793,69,English,basic,2024,Room_1,big,81359177700,Geography,0,NotAnulled
67312758793,74,Geography,extended,2024,Room_6,small,58175080694,Polish,0,NotAnulled
19952924368,67,Mathematics,basic,2024,Room_4,big,75425501819,Polish,0,NotAnulled
19952924368,68,Polish,basic,2024,Room_4,big,60831350511,Biology,0,NotAnulled
19952924368,69,English,basic,2024,Room_5,big,90391127449,Chemistry,0,NotAnulled
19952924368,77,English,extended,2024,Room_8,small,81165531253,Geography,0,NotAnulled
19952924368,72,Biology,extended,2024,Room_3,big,51937947921,Polish,0,NotAnulled
19952924368,73,Chemistry,extended,2024,Room_4,big,26437583152,Polish,0,NotAnulled
19952924368,74,Geography,extended,2024,Room_11,small,8717912686,Biology,0,NotAnulled
19952924368,76,Polish,extended,2024,Room_5,big,24935803837,Geography,0,NotAnulled
19952924368,75,Mathematics,extended,2024,Room_1,big,60831350511,Biology,0,NotAnulled
61568827151,67,Mathematics,basic,2024,Room_2,big,26437583152,Polish,0,NotAnulled
61568827151,68,Polish,basic,2024,Room_14,small,41025702129,English,0,NotAnulled
61568827151,69,English,basic,2024,Room_14,small,26437583152,Polish,0,NotAnulled
61568827151,73,Chemistry,extended,2024,Room_4,big,99010112345,Physical Education,0,NotAnulled
61568827151,77,English,extended,2024,Room_6,small,97238058536,Chemistry,0,NotAnulled
61568827151,71,History,extended,2024,Room_11,small,7627861561,Biology,0,NotAnulled
61568827151,76,Polish,extended,2024,Room_6,small,88515543667,Mathematics,0,NotAnulled
61568827151,70,Physics,extended,2024,Room_12,big,60831350511,Biology,0,NotAnulled
61568827151,75,Mathematics,extended,2024,Room_3,big,15631219101,English,0,NotAnulled
7484344079,67,Mathematics,basic,2024,Room_18,small,51937947921,Polish,0,NotAnulled
7484344079,68,Polish,basic,2024,Room_16,small,67239597077,Physics,0,NotAnulled
7484344079,69,English,basic,2024,Room_4,big,23041778753,Physics,0,NotAnulled
7484344079,70,Physics,extended,2024,Room_11,small,41025702129,English,0,NotAnulled
7484344079,74,Geography,extended,2024,Room_4,big,18138552030,Polish,0,NotAnulled
7484344079,72,Biology,extended,2024,Room_20,small,24935803837,Geography,0,NotAnulled
7484344079,76,Polish,extended,2024,Room_17,big,95635941509,Geography,0,NotAnulled
7484344079,75,Mathematics,extended,2024,Room_10,small,90391127449,Chemistry,0,NotAnulled
93308010532,67,Mathematics,basic,2024,Room_1,big,76846326096,Geography,0,NotAnulled
93308010532,68,Polish,basic,2024,Room_4,big,81165531253,Geography,0,NotAnulled
93308010532,69,English,basic,2024,Room_6,small,23041778753,Physics,0,NotAnulled
93308010532,76,Polish,extended,2024,Room_18,small,15631219101,English,0,NotAnulled
78203891838,67,Mathematics,basic,2024,Room_1,big,58175080694,Polish,0,NotAnulled
78203891838,68,Polish,basic,2024,Room_18,small,73128415155,Chemistry,0,NotAnulled
78203891838,69,English,basic,2024,Room_17,big,51937947921,Polish,0,NotAnulled
78203891838,72,Biology,extended,2024,Room_2,big,26437583152,Polish,0,NotAnulled
78203891838,74,Geography,extended,2024,Room_21,big,73128415155,Chemistry,0,NotAnulled
78203891838,77,English,extended,2024,Room_4,big,36952721923,Polish,0,NotAnulled
10108615896,67,Mathematics,basic,2024,Room_4,big,23041778753,Physics,0,NotAnulled
10108615896,68,Polish,basic,2024,Room_21,big,24935803837,Geography,0,NotAnulled
10108615896,69,English,basic,2024,Room_12,big,73128415155,Chemistry,0,NotAnulled
10108615896,77,English,extended,2024,Room_14,small,90391127449,Chemistry,0,NotAnulled
10108615896,70,Physics,extended,2024,Room_19,small,18138552030,Polish,0,NotAnulled
10108615896,74,Geography,extended,2024,Room_21,big,58175080694,Polish,0,NotAnulled
10108615896,72,Biology,extended,2024,Room_13,big,51973405392,Physics,0,NotAnulled
43083560695,67,Mathematics,basic,2024,Room_3,big,50945643201,Physics,0,NotAnulled
43083560695,68,Polish,basic,2024,Room_13,big,19150622889,History,0,NotAnulled
43083560695,69,English,basic,2024,Room_1,big,51937947921,Polish,0,NotAnulled
43083560695,77,English,extended,2024,Room_15,small,88515543667,Mathematics,0,NotAnulled
43083560695,72,Biology,extended,2024,Room_10,small,76846326096,Geography,0,NotAnulled
43083560695,70,Physics,extended,2024,Room_2,big,95635941509,Geography,0,NotAnulled
43083560695,73,Chemistry,extended,2024,Room_15,small,81165531253,Geography,0,NotAnulled
43083560695,74,Geography,extended,2024,Room_9,small,58175080694,Polish,0,NotAnulled
25092941745,67,Mathematics,basic,2024,Room_9,small,97238058536,Chemistry,0,NotAnulled
25092941745,68,Polish,basic,2024,Room_8,small,67239597077,Physics,0,NotAnulled
25092941745,69,English,basic,2024,Room_10,small,18138552030,Polish,0,NotAnulled
25092941745,73,Chemistry,extended,2024,Room_3,big,15187984005,Biology,0,NotAnulled
25092941745,75,Mathematics,extended,2024,Room_4,big,51973405392,Physics,0,NotAnulled
25092941745,71,History,extended,2024,Room_10,small,58175080694,Polish,0,NotAnulled
15441231497,67,Mathematics,basic,2024,Room_6,small,18138552030,Polish,0,NotAnulled
15441231497,68,Polish,basic,2024,Room_2,big,51973405392,Physics,0,NotAnulled
15441231497,69,English,basic,2024,Room_12,big,81359177700,Geography,0,NotAnulled
15441231497,70,Physics,extended,2024,Room_1,big,15631219101,English,0,NotAnulled
15441231497,71,History,extended,2024,Room_3,big,97238058536,Chemistry,0,NotAnulled
15441231497,74,Geography,extended,2024,Room_18,small,8717912686,Biology,0,NotAnulled
15441231497,73,Chemistry,extended,2024,Room_20,small,52894468092,Geography,0,NotAnulled
15441231497,75,Mathematics,extended,2024,Room_2,big,76846326096,Geography,0,NotAnulled
95840045121,67,Mathematics,basic,2024,Room_16,small,81165531253,Geography,0,NotAnulled
95840045121,68,Polish,basic,2024,Room_13,big,7627861561,Biology,0,NotAnulled
95840045121,69,English,basic,2024,Room_7,small,76846326096,Geography,0,NotAnulled
95840045121,74,Geography,extended,2024,Room_3,big,99010112345,Physical Education,0,NotAnulled
48265305950,67,Mathematics,basic,2024,Room_12,big,58175080694,Polish,0,NotAnulled
48265305950,68,Polish,basic,2024,Room_20,small,99010112345,Physical Education,0,NotAnulled
48265305950,69,English,basic,2024,Room_4,big,95635941509,Geography,0,NotAnulled
48265305950,71,History,extended,2024,Room_21,big,18138552030,Polish,0,NotAnulled
69647790447,67,Mathematics,basic,2024,Room_13,big,23041778753,Physics,0,NotAnulled
69647790447,68,Polish,basic,2024,Room_5,big,51973405392,Physics,0,NotAnulled
69647790447,69,English,basic,2024,Room_8,small,81165531253,Geography,0,NotAnulled
69647790447,72,Biology,extended,2024,Room_19,small,88515543667,Mathematics,0,NotAnulled
7666276033,67,Mathematics,basic,2024,Room_9,small,23041778753,Physics,0,NotAnulled
7666276033,68,Polish,basic,2024,Room_12,big,7627861561,Biology,0,NotAnulled
7666276033,69,English,basic,2024,Room_15,small,60831350511,Biology,0,NotAnulled
7666276033,75,Mathematics,extended,2024,Room_3,big,51973405392,Physics,0,NotAnulled
