student_PESEL,matura_id,subject,level,year,classroom,classroom_capacity,teacher_PESEL,subject_teacher,isRetaken,anulled
97341756482,42,Mathematics,extended,2021,Room_15,small,26437583152,Polish,0,NotAnulled
53834943165,34,Mathematics,basic,2021,Room_17,big,50945643201,Physics,0,NotAnulled
53834943165,35,Polish,basic,2021,Room_16,small,81359177700,Geography,0,NotAnulled
53834943165,36,English,basic,2021,Room_17,big,15187984005,Physics,0,NotAnulled
53834943165,42,Mathematics,extended,2021,Room_10,small,76846326096,Geography,0,NotAnulled
53834943165,38,History,extended,2021,Room_2,big,90391127449,English,0,NotAnulled
53834943165,41,Geography,extended,2021,Room_14,small,51973405392,Physics,0,NotAnulled
53834943165,44,English,extended,2021,Room_11,small,67239597077,Physics,0,NotAnulled
53834943165,40,Chemistry,extended,2021,Room_19,small,75425501819,Polish,0,NotAnulled
53834943165,39,Biology,extended,2021,Room_17,big,81359177700,Geography,0,NotAnulled
65334404555,34,Mathematics,basic,2021,Room_4,big,24935803837,Geography,0,NotAnulled
65334404555,35,Polish,basic,2021,Room_17,big,24935803837,Geography,0,NotAnulled
65334404555,36,English,basic,2021,Room_3,big,75425501819,Polish,0,NotAnulled
65334404555,44,English,extended,2021,Room_10,small,88515543667,Mathematics,0,NotAnulled
65334404555,42,Mathematics,extended,2021,Room_15,small,36952721923,Polish,0,NotAnulled
65334404555,40,Chemistry,extended,2021,Room_17,big,58175080694,Polish,0,NotAnulled
65334404555,39,Biology,extended,2021,Room_5,big,75425501819,Polish,0,NotAnulled
65334404555,43,Polish,extended,2021,Room_18,small,99010112345,Physical Education,0,NotAnulled
65334404555,37,Physics,extended,2021,Room_5,big,73128415155,Chemistry,0,NotAnulled
74465091382,34,Mathematics,basic,2021,Room_5,big,75425501819,Polish,0,NotAnulled
74465091382,35,Polish,basic,2021,Room_20,small,52894468092,Geography,0,NotAnulled
74465091382,36,English,basic,2021,Room_2,big,58175080694,Polish,0,NotAnulled
74465091382,38,History,extended,2021,Room_12,big,67239597077,Physics,0,NotAnulled
4502883490,34,Mathematics,basic,2021,Room_8,small,52894468092,Geography,0,NotAnulled
4502883490,35,Polish,basic,2021,Room_4,big,99010112345,Physical Education,0,NotAnulled
4502883490,36,English,basic,2021,Room_11,small,99010112345,Physical Education,0,NotAnulled
4502883490,44,English,extended,2021,Room_12,big,36952721923,Polish,0,NotAnulled
1973888646,34,Mathematics,basic,2021,Room_13,big,67239597077,Physics,0,NotAnulled
1973888646,35,Polish,basic,2021,Room_5,big,67239597077,Physics,0,NotAnulled
1973888646,36,English,basic,2021,Room_11,small,81359177700,Geography,0,NotAnulled
1973888646,37,Physics,extended,2021,Room_12,big,26437583152,Polish,0,NotAnulled
1973888646,39,Biology,extended,2021,Room_17,big,41025702129,English,0,NotAnulled
62024850874,34,Mathematics,basic,2021,Room_7,small,51937947921,Polish,0,NotAnulled
62024850874,35,Polish,basic,2021,Room_11,small,7627861561,Chemistry,0,NotAnulled
62024850874,36,English,basic,2021,Room_15,small,23041778753,Physics,0,NotAnulled
62024850874,38,History,extended,2021,Room_15,small,76846326096,Geography,0,NotAnulled
62024850874,41,Geography,extended,2021,Room_19,small,97238058536,Chemistry,0,NotAnulled
62024850874,42,Mathematics,extended,2021,Room_10,small,41025702129,English,0,NotAnulled
62024850874,44,English,extended,2021,Room_15,small,99010112345,Physical Education,0,NotAnulled
62024850874,37,Physics,extended,2021,Room_17,big,26437583152,Polish,0,NotAnulled
62024850874,39,Biology,extended,2021,Room_21,big,88515543667,Mathematics,0,NotAnulled
41446422377,34,Mathematics,basic,2021,Room_21,big,81359177700,Geography,0,NotAnulled
41446422377,35,Polish,basic,2021,Room_20,small,41025702129,English,0,NotAnulled
41446422377,36,English,basic,2021,Room_7,small,95635941509,Geography,0,NotAnulled
41446422377,39,Biology,extended,2021,Room_14,small,24935803837,Geography,0,NotAnulled
41446422377,41,Geography,extended,2021,Room_18,small,51937947921,Polish,0,NotAnulled
9766839230,34,Mathematics,basic,2021,Room_1,big,73128415155,Chemistry,0,NotAnulled
9766839230,35,Polish,basic,2021,Room_2,big,50945643201,Physics,0,NotAnulled
9766839230,36,English,basic,2021,Room_3,big,75425501819,Polish,0,NotAnulled
9766839230,38,History,extended,2021,Room_1,big,88515543667,Mathematics,0,NotAnulled
9766839230,40,Chemistry,extended,2021,Room_17,big,52894468092,Geography,0,NotAnulled
9766839230,43,Polish,extended,2021,Room_21,big,50945643201,Physics,0,NotAnulled
91791370045,34,Mathematics,basic,2021,Room_5,big,73128415155,Chemistry,0,NotAnulled
91791370045,35,Polish,basic,2021,Room_6,small,95635941509,Geography,0,NotAnulled
91791370045,36,English,basic,2021,Room_17,big,81165531253,Geography,0,NotAnulled
91791370045,42,Mathematics,extended,2021,Room_16,small,19150622889,History,0,NotAnulled
91791370045,41,Geography,extended,2021,Room_19,small,75425501819,Polish,0,NotAnulled
87601619984,34,Mathematics,basic,2021,Room_13,big,67239597077,Physics,0,NotAnulled
87601619984,35,Polish,basic,2021,Room_12,big,67239597077,Physics,0,NotAnulled
87601619984,36,English,basic,2021,Room_6,small,18138552030,Polish,0,NotAnulled
87601619984,37,Physics,extended,2021,Room_15,small,58175080694,Polish,0,NotAnulled
87601619984,41,Geography,extended,2021,Room_1,big,51973405392,Physics,0,NotAnulled
56840214977,34,Mathematics,basic,2021,Room_9,small,23041778753,Physics,0,NotAnulled
56840214977,35,Polish,basic,2021,Room_5,big,73128415155,Chemistry,0,NotAnulled
56840214977,36,English,basic,2021,Room_10,small,60831350511,Biology,0,NotAnulled
56840214977,37,Physics,extended,2021,Room_18,small,76846326096,Geography,0,NotAnulled
25774469433,34,Mathematics,basic,2021,Room_6,small,18138552030,Polish,0,NotAnulled
25774469433,35,Polish,basic,2021,Room_12,big,19150622889,History,0,NotAnulled
25774469433,36,English,basic,2021,Room_1,big,15187984005,Physics,0,NotAnulled
25774469433,38,History,extended,2021,Room_2,big,52894468092,Geography,0,NotAnulled
25774469433,44,English,extended,2021,Room_16,small,50945643201,Physics,0,NotAnulled
69690959089,34,Mathematics,basic,2021,Room_4,big,15187984005,Physics,0,NotAnulled
69690959089,35,Polish,basic,2021,Room_9,small,90391127449,English,0,NotAnulled
69690959089,36,English,basic,2021,Room_4,big,26437583152,Polish,0,NotAnulled
69690959089,44,English,extended,2021,Room_21,big,36952721923,Polish,0,NotAnulled
69690959089,39,Biology,extended,2021,Room_19,small,97238058536,Chemistry,0,NotAnulled
69690959089,43,Polish,extended,2021,Room_15,small,81165531253,Geography,0,NotAnulled
69690959089,40,Chemistry,extended,2021,Room_4,big,99010112345,Physical Education,0,NotAnulled
69690959089,42,Mathematics,extended,2021,Room_6,small,19150622889,History,0,NotAnulled
45937239790,34,Mathematics,basic,2021,Room_12,big,60831350511,Biology,0,NotAnulled
45937239790,35,Polish,basic,2021,Room_8,small,52894468092,Geography,0,NotAnulled
45937239790,36,English,basic,2021,Room_14,small,60831350511,Biology,0,NotAnulled
45937239790,42,Mathematics,extended,2021,Room_8,small,23041778753,Physics,0,NotAnulled
96303105029,34,Mathematics,basic,2021,Room_21,big,76846326096,Geography,0,NotAnulled
96303105029,35,Polish,basic,2021,Room_1,big,19150622889,History,0,NotAnulled
96303105029,36,English,basic,2021,Room_2,big,75425501819,Polish,0,NotAnulled
96303105029,41,Geography,extended,2021,Room_17,big,90391127449,English,0,NotAnulled
10235207414,34,Mathematics,basic,2021,Room_1,big,58175080694,Polish,0,NotAnulled
10235207414,35,Polish,basic,2021,Room_2,big,52894468092,Geography,0,NotAnulled
10235207414,36,English,basic,2021,Room_17,big,99010112345,Physical Education,0,NotAnulled
10235207414,41,Geography,extended,2021,Room_20,small,18138552030,Polish,0,NotAnulled
10235207414,39,Biology,extended,2021,Room_17,big,19150622889,History,0,NotAnulled
48590474603,34,Mathematics,basic,2021,Room_8,small,90391127449,English,0,NotAnulled
48590474603,35,Polish,basic,2021,Room_12,big,15631219101,English,0,NotAnulled
48590474603,36,English,basic,2021,Room_13,big,67239597077,Physics,0,NotAnulled
48590474603,40,Chemistry,extended,2021,Room_17,big,88515543667,Mathematics,0,NotAnulled
48590474603,41,Geography,extended,2021,Room_11,small,88515543667,Mathematics,0,NotAnulled
48590474603,43,Polish,extended,2021,Room_6,small,81165531253,Geography,0,NotAnulled
48590474603,39,Biology,extended,2021,Room_1,big,58175080694,Polish,0,NotAnulled
86471204608,34,Mathematics,basic,2021,Room_17,big,76846326096,Geography,0,NotAnulled
86471204608,35,Polish,basic,2021,Room_13,big,73128415155,Chemistry,0,NotAnulled
86471204608,36,English,basic,2021,Room_11,small,50945643201,Physics,0,NotAnulled
86471204608,42,Mathematics,extended,2021,Room_19,small,81359177700,Geography,0,NotAnulled
86471204608,43,Polish,extended,2021,Room_10,small,88515543667,Mathematics,0,NotAnulled
86471204608,44,English,extended,2021,Room_4,big,76846326096,Geography,0,NotAnulled
86471204608,37,Physics,extended,2021,Room_18,small,15631219101,English,0,NotAnulled
79587927037,34,Mathematics,basic,2021,Room_16,small,18138552030,Polish,0,NotAnulled
79587927037,35,Polish,basic,2021,Room_17,big,73128415155,Chemistry,0,NotAnulled
79587927037,36,English,basic,2021,Room_3,big,81359177700,Geography,0,NotAnulled
79587927037,44,English,extended,2021,Room_10,small,50945643201,Physics,0,NotAnulled
79587927037,37,Physics,extended,2021,Room_7,small,7627861561,Chemistry,0,NotAnulled
49134852877,34,Mathematics,basic,2021,Room_1,big,58175080694,Polish,0,NotAnulled
49134852877,35,Polish,basic,2021,Room_13,big,97238058536,Chemistry,0,NotAnulled
49134852877,36,English,basic,2021,Room_16,small,60831350511,Biology,0,NotAnulled
49134852877,39,Biology,extended,2021,Room_20,small,50945643201,Physics,0,NotAnulled
49134852877,43,Polish,extended,2021,Room_9,small,95635941509,Geography,0,NotAnulled
49134852877,42,Mathematics,extended,2021,Room_5,big,8717912686,Biology,0,NotAnulled
83372659153,34,Mathematics,basic,2021,Room_4,big,41025702129,English,0,NotAnulled
83372659153,35,Polish,basic,2021,Room_19,small,73128415155,Chemistry,0,NotAnulled
83372659153,36,English,basic,2021,Room_11,small,75425501819,Polish,0,NotAnulled
83372659153,44,English,extended,2021,Room_14,small,73128415155,Chemistry,0,NotAnulled
83372659153,42,Mathematics,extended,2021,Room_18,small,60831350511,Biology,0,NotAnulled
83372659153,37,Physics,extended,2021,Room_9,small,52894468092,Geography,0,NotAnulled
17611363580,34,Mathematics,basic,2021,Room_21,big,7627861561,Chemistry,0,NotAnulled
17611363580,35,Polish,basic,2021,Room_16,small,97238058536,Chemistry,0,NotAnulled
17611363580,36,English,basic,2021,Room_19,small,18138552030,Polish,0,NotAnulled
17611363580,41,Geography,extended,2021,Room_12,big,51937947921,Polish,0,NotAnulled
17611363580,39,Biology,extended,2021,Room_2,big,23041778753,Physics,0,NotAnulled
17611363580,43,Polish,extended,2021,Room_5,big,23041778753,Physics,0,NotAnulled
48894044747,34,Mathematics,basic,2021,Room_7,small,41025702129,English,0,NotAnulled
48894044747,35,Polish,basic,2021,Room_9,small,52894468092,Geography,0,NotAnulled
48894044747,36,English,basic,2021,Room_15,small,15187984005,Physics,0,NotAnulled
48894044747,41,Geography,extended,2021,Room_2,big,50945643201,Physics,0,NotAnulled
30665337155,34,Mathematics,basic,2021,Room_8,small,8717912686,Biology,0,NotAnulled
30665337155,35,Polish,basic,2021,Room_7,small,99010112345,Physical Education,0,NotAnulled
30665337155,36,English,basic,2021,Room_4,big,26437583152,Polish,0,NotAnulled
30665337155,42,Mathematics,extended,2021,Room_19,small,23041778753,Physics,0,NotAnulled
30665337155,43,Polish,extended,2021,Room_7,small,19150622889,History,0,NotAnulled
30665337155,40,Chemistry,extended,2021,Room_5,big,41025702129,English,0,NotAnulled
30665337155,44,English,extended,2021,Room_12,big,51973405392,Physics,0,NotAnulled
83981199059,34,Mathematics,basic,2021,Room_2,big,60831350511,Biology,0,NotAnulled
83981199059,35,Polish,basic,2021,Room_20,small,97238058536,Chemistry,0,NotAnulled
83981199059,36,English,basic,2021,Room_15,small,58175080694,Polish,0,NotAnulled
83981199059,38,History,extended,2021,Room_13,big,76846326096,Geography,0,NotAnulled
83981199059,39,Biology,extended,2021,Room_6,small,51973405392,Physics,0,NotAnulled
2965572185,34,Mathematics,basic,2021,Room_12,big,15631219101,English,0,NotAnulled
2965572185,35,Polish,basic,2021,Room_5,big,97238058536,Chemistry,0,NotAnulled
2965572185,36,English,basic,2021,Room_6,small,99010112345,Physical Education,0,NotAnulled
2965572185,44,English,extended,2021,Room_20,small,67239597077,Physics,0,NotAnulled
2965572185,38,History,extended,2021,Room_7,small,15187984005,Physics,0,NotAnulled
27065377813,34,Mathematics,basic,2021,Room_9,small,41025702129,English,0,NotAnulled
27065377813,35,Polish,basic,2021,Room_5,big,50945643201,Physics,0,NotAnulled
27065377813,36,English,basic,2021,Room_15,small,26437583152,Polish,0,NotAnulled
27065377813,43,Polish,extended,2021,Room_11,small,81359177700,Geography,0,NotAnulled
27065377813,42,Mathematics,extended,2021,Room_2,big,99010112345,Physical Education,0,NotAnulled
54751571538,34,Mathematics,basic,2021,Room_20,small,15187984005,Physics,0,NotAnulled
54751571538,35,Polish,basic,2021,Room_21,big,97238058536,Chemistry,0,NotAnulled
54751571538,36,English,basic,2021,Room_11,small,60831350511,Biology,0,NotAnulled
54751571538,41,Geography,extended,2021,Room_10,small,90391127449,English,0,NotAnulled
54751571538,44,English,extended,2021,Room_16,small,7627861561,Chemistry,0,NotAnulled
54751571538,38,History,extended,2021,Room_6,small,99010112345,Physical Education,0,NotAnulled
54751571538,43,Polish,extended,2021,Room_13,big,95635941509,Geography,0,NotAnulled
54751571538,37,Physics,extended,2021,Room_14,small,76846326096,Geography,0,NotAnulled
54751571538,40,Chemistry,extended,2021,Room_4,big,36952721923,Polish,0,NotAnulled
34165053985,34,Mathematics,basic,2021,Room_3,big,26437583152,Polish,0,NotAnulled
34165053985,35,Polish,basic,2021,Room_8,small,88515543667,Mathematics,0,NotAnulled
34165053985,36,English,basic,2021,Room_3,big,95635941509,Geography,0,NotAnulled
34165053985,43,Polish,extended,2021,Room_20,small,81359177700,Geography,0,NotAnulled
88045036590,34,Mathematics,basic,2021,Room_5,big,76846326096,Geography,0,NotAnulled
88045036590,35,Polish,basic,2021,Room_3,big,88515543667,Mathematics,0,NotAnulled
88045036590,36,English,basic,2021,Room_15,small,36952721923,Polish,0,NotAnulled
88045036590,37,Physics,extended,2021,Room_13,big,99010112345,Physical Education,0,NotAnulled
88045036590,44,English,extended,2021,Room_1,big,88515543667,Mathematics,0,NotAnulled
4199176431,34,Mathematics,basic,2021,Room_21,big,75425501819,Polish,0,NotAnulled
4199176431,35,Polish,basic,2021,Room_17,big,90391127449,English,0,NotAnulled
4199176431,36,English,basic,2021,Room_1,big,19150622889,History,0,NotAnulled
4199176431,40,Chemistry,extended,2021,Room_11,small,99010112345,Physical Education,0,NotAnulled
4199176431,42,Mathematics,extended,2021,Room_9,small,99010112345,Physical Education,0,NotAnulled
4199176431,41,Geography,extended,2021,Room_20,small,15187984005,Physics,0,NotAnulled
52106469725,34,Mathematics,basic,2021,Room_13,big,58175080694,Polish,0,NotAnulled
52106469725,35,Polish,basic,2021,Room_3,big,19150622889,History,0,NotAnulled
52106469725,36,English,basic,2021,Room_8,small,15187984005,Physics,0,NotAnulled
52106469725,43,Polish,extended,2021,Room_16,small,51973405392,Physics,0,NotAnulled
52106469725,40,Chemistry,extended,2021,Room_17,big,95635941509,Geography,0,NotAnulled
52106469725,41,Geography,extended,2021,Room_8,small,50945643201,Physics,0,NotAnulled
52106469725,38,History,extended,2021,Room_4,big,52894468092,Geography,0,NotAnulled
52106469725,42,Mathematics,extended,2021,Room_17,big,15187984005,Physics,0,NotAnulled
74583878615,34,Mathematics,basic,2021,Room_5,big,24935803837,Geography,0,NotAnulled
74583878615,35,Polish,basic,2021,Room_17,big,8717912686,Biology,0,NotAnulled
74583878615,36,English,basic,2021,Room_18,small,51937947921,Polish,0,NotAnulled
74583878615,42,Mathematics,extended,2021,Room_12,big,36952721923,Polish,0,NotAnulled
74583878615,40,Chemistry,extended,2021,Room_4,big,41025702129,English,0,NotAnulled
74583878615,44,English,extended,2021,Room_16,small,24935803837,Geography,0,NotAnulled
74583878615,43,Polish,extended,2021,Room_8,small,8717912686,Biology,0,NotAnulled
74583878615,37,Physics,extended,2021,Room_12,big,36952721923,Polish,0,NotAnulled
74583878615,41,Geography,extended,2021,Room_2,big,88515543667,Mathematics,0,NotAnulled
11898635886,34,Mathematics,basic,2021,Room_10,small,23041778753,Physics,0,NotAnulled
11898635886,35,Polish,basic,2021,Room_13,big,81359177700,Geography,0,NotAnulled
11898635886,36,English,basic,2021,Room_14,small,99010112345,Physical Education,0,NotAnulled
11898635886,38,History,extended,2021,Room_10,small,15187984005,Physics,0,NotAnulled
26895880975,34,Mathematics,basic,2021,Room_8,small,50945643201,Physics,0,NotAnulled
26895880975,35,Polish,basic,2021,Room_13,big,15631219101,English,0,NotAnulled
26895880975,36,English,basic,2021,Room_14,small,97238058536,Chemistry,0,NotAnulled
26895880975,40,Chemistry,extended,2021,Room_17,big,95635941509,Geography,0,NotAnulled
26895880975,38,History,extended,2021,Room_14,small,26437583152,Polish,0,NotAnulled
26895880975,44,English,extended,2021,Room_13,big,36952721923,Polish,0,NotAnulled
54929582276,34,Mathematics,basic,2021,Room_1,big,52894468092,Geography,0,NotAnulled
54929582276,35,Polish,basic,2021,Room_13,big,76846326096,Geography,0,NotAnulled
54929582276,36,English,basic,2021,Room_11,small,7627861561,Chemistry,0,NotAnulled
54929582276,41,Geography,extended,2021,Room_14,small,8717912686,Biology,0,NotAnulled
57618841667,34,Mathematics,basic,2021,Room_19,small,24935803837,Geography,0,NotAnulled
57618841667,35,Polish,basic,2021,Room_14,small,81359177700,Geography,0,NotAnulled
57618841667,36,English,basic,2021,Room_14,small,50945643201,Physics,0,NotAnulled
57618841667,43,Polish,extended,2021,Room_18,small,67239597077,Physics,0,NotAnulled
57618841667,41,Geography,extended,2021,Room_6,small,58175080694,Polish,0,NotAnulled
57618841667,44,English,extended,2021,Room_20,small,7627861561,Chemistry,0,NotAnulled
57618841667,39,Biology,extended,2021,Room_10,small,95635941509,Geography,0,NotAnulled
57618841667,38,History,extended,2021,Room_1,big,58175080694,Polish,0,NotAnulled
75318972382,34,Mathematics,basic,2021,Room_10,small,8717912686,Biology,0,NotAnulled
75318972382,35,Polish,basic,2021,Room_17,big,8717912686,Biology,0,NotAnulled
75318972382,36,English,basic,2021,Room_3,big,97238058536,Chemistry,0,NotAnulled
75318972382,37,Physics,extended,2021,Room_7,small,51937947921,Polish,0,NotAnulled
75318972382,38,History,extended,2021,Room_21,big,8717912686,Biology,0,NotAnulled
75318972382,42,Mathematics,extended,2021,Room_12,big,36952721923,Polish,0,NotAnulled
75318972382,40,Chemistry,extended,2021,Room_19,small,15631219101,English,0,NotAnulled
75318972382,41,Geography,extended,2021,Room_8,small,23041778753,Physics,0,NotAnulled
75318972382,39,Biology,extended,2021,Room_4,big,95635941509,Geography,0,NotAnulled
9920974549,34,Mathematics,basic,2021,Room_13,big,7627861561,Chemistry,0,NotAnulled
9920974549,35,Polish,basic,2021,Room_13,big,99010112345,Physical Education,0,NotAnulled
9920974549,36,English,basic,2021,Room_14,small,26437583152,Polish,0,NotAnulled
9920974549,41,Geography,extended,2021,Room_5,big,8717912686,Biology,0,NotAnulled
20650460829,34,Mathematics,basic,2021,Room_8,small,75425501819,Polish,0,NotAnulled
20650460829,35,Polish,basic,2021,Room_1,big,73128415155,Chemistry,0,NotAnulled
20650460829,36,English,basic,2021,Room_13,big,99010112345,Physical Education,0,NotAnulled
20650460829,44,English,extended,2021,Room_9,small,73128415155,Chemistry,0,NotAnulled
20650460829,41,Geography,extended,2021,Room_6,small,75425501819,Polish,0,NotAnulled
20650460829,42,Mathematics,extended,2021,Room_3,big,81359177700,Geography,0,NotAnulled
89483609817,34,Mathematics,basic,2021,Room_12,big,67239597077,Physics,0,NotAnulled
89483609817,35,Polish,basic,2021,Room_13,big,90391127449,English,0,NotAnulled
89483609817,36,English,basic,2021,Room_8,small,51973405392,Physics,0,NotAnulled
89483609817,39,Biology,extended,2021,Room_20,small,15187984005,Physics,0,NotAnulled
89483609817,43,Polish,extended,2021,Room_2,big,90391127449,English,0,NotAnulled
89483609817,41,Geography,extended,2021,Room_21,big,15187984005,Physics,0,NotAnulled
89483609817,44,English,extended,2021,Room_1,big,81165531253,Geography,0,NotAnulled
89483609817,37,Physics,extended,2021,Room_12,big,81359177700,Geography,0,NotAnulled
89483609817,42,Mathematics,extended,2021,Room_6,small,81359177700,Geography,0,NotAnulled
58835364916,34,Mathematics,basic,2021,Room_9,small,81165531253,Geography,0,NotAnulled
58835364916,35,Polish,basic,2021,Room_13,big,88515543667,Mathematics,0,NotAnulled
58835364916,36,English,basic,2021,Room_11,small,7627861561,Chemistry,0,NotAnulled
58835364916,43,Polish,extended,2021,Room_4,big,81359177700,Geography,0,NotAnulled
58835364916,39,Biology,extended,2021,Room_11,small,36952721923,Polish,0,NotAnulled
58835364916,44,English,extended,2021,Room_2,big,75425501819,Polish,0,NotAnulled
30313475229,34,Mathematics,basic,2021,Room_7,small,36952721923,Polish,0,NotAnulled
30313475229,35,Polish,basic,2021,Room_3,big,8717912686,Biology,0,NotAnulled
30313475229,36,English,basic,2021,Room_18,small,58175080694,Polish,0,NotAnulled
30313475229,42,Mathematics,extended,2021,Room_15,small,51973405392,Physics,0,NotAnulled
30313475229,39,Biology,extended,2021,Room_5,big,75425501819,Polish,0,NotAnulled
30313475229,43,Polish,extended,2021,Room_6,small,23041778753,Physics,0,NotAnulled
83551595869,34,Mathematics,basic,2021,Room_21,big,51973405392,Physics,0,NotAnulled
83551595869,35,Polish,basic,2021,Room_13,big,51973405392,Physics,0,NotAnulled
83551595869,36,English,basic,2021,Room_4,big,36952721923,Polish,0,NotAnulled
83551595869,38,History,extended,2021,Room_14,small,41025702129,English,0,NotAnulled
83551595869,41,Geography,extended,2021,Room_3,big,23041778753,Physics,0,NotAnulled
83551595869,39,Biology,extended,2021,Room_14,small,90391127449,English,0,NotAnulled
93379862586,34,Mathematics,basic,2021,Room_6,small,73128415155,Chemistry,0,NotAnulled
93379862586,35,Polish,basic,2021,Room_3,big,41025702129,English,0,NotAnulled
93379862586,36,English,basic,2021,Room_7,small,99010112345,Physical Education,0,NotAnulled
93379862586,40,Chemistry,extended,2021,Room_13,big,24935803837,Geography,0,NotAnulled
93379862586,43,Polish,extended,2021,Room_14,small,51973405392,Physics,0,NotAnulled
93379862586,44,English,extended,2021,Room_12,big,81165531253,Geography,0,NotAnulled
93379862586,37,Physics,extended,2021,Room_1,big,75425501819,Polish,0,NotAnulled
20220279148,34,Mathematics,basic,2021,Room_17,big,52894468092,Geography,0,NotAnulled
20220279148,35,Polish,basic,2021,Room_17,big,99010112345,Physical Education,0,NotAnulled
20220279148,36,English,basic,2021,Room_5,big,19150622889,History,0,NotAnulled
20220279148,41,Geography,extended,2021,Room_12,big,7627861561,Chemistry,0,NotAnulled
20220279148,43,Polish,extended,2021,Room_17,big,97238058536,Chemistry,0,NotAnulled
20220279148,38,History,extended,2021,Room_4,big,15631219101,English,0,NotAnulled
20220279148,44,English,extended,2021,Room_6,small,60831350511,Biology,0,NotAnulled
51337813668,34,Mathematics,basic,2021,Room_16,small,50945643201,Physics,0,NotAnulled
51337813668,35,Polish,basic,2021,Room_4,big,90391127449,English,0,NotAnulled
51337813668,36,English,basic,2021,Room_9,small,50945643201,Physics,0,NotAnulled
51337813668,41,Geography,extended,2021,Room_6,small,51937947921,Polish,0,NotAnulled
37455402706,34,Mathematics,basic,2021,Room_3,big,26437583152,Polish,0,NotAnulled
37455402706,35,Polish,basic,2021,Room_1,big,41025702129,English,0,NotAnulled
37455402706,36,English,basic,2021,Room_5,big,88515543667,Mathematics,0,NotAnulled
37455402706,43,Polish,extended,2021,Room_6,small,8717912686,Biology,0,NotAnulled
99938582493,34,Mathematics,basic,2021,Room_19,small,75425501819,Polish,0,NotAnulled
99938582493,35,Polish,basic,2021,Room_4,big,51973405392,Physics,0,NotAnulled
99938582493,36,English,basic,2021,Room_18,small,58175080694,Polish,0,NotAnulled
99938582493,37,Physics,extended,2021,Room_21,big,7627861561,Chemistry,0,NotAnulled
99938582493,40,Chemistry,extended,2021,Room_3,big,51937947921,Polish,0,NotAnulled
99938582493,41,Geography,extended,2021,Room_7,small,88515543667,Mathematics,0,NotAnulled
43075757116,34,Mathematics,basic,2021,Room_1,big,51973405392,Physics,0,NotAnulled
43075757116,35,Polish,basic,2021,Room_7,small,19150622889,History,0,NotAnulled
43075757116,36,English,basic,2021,Room_3,big,73128415155,Chemistry,0,NotAnulled
