student_PESEL,matura_id,subject,level,year,classroom,classroom_capacity,teacher_PESEL,subject_teacher,isRetaken,anulled
14638519259,18,Chemistry,extended,2019,Room_13,big,51937947921,Polish,0,NotAnulled
15000708513,12,Mathematics,basic,2019,Room_20,small,41025702129,English,0,NotAnulled
15000708513,13,Polish,basic,2019,Room_3,big,7627861561,Chemistry,0,NotAnulled
15000708513,14,English,basic,2019,Room_4,big,8717912686,Biology,0,NotAnulled
15000708513,18,Chemistry,extended,2019,Room_11,small,99010112345,Physical Education,0,NotAnulled
15000708513,20,Mathematics,extended,2019,Room_8,small,81165531253,Geography,0,NotAnulled
15000708513,22,English,extended,2019,Room_5,big,51973405392,Physics,0,NotAnulled
15000708513,17,Biology,extended,2019,Room_8,small,36952721923,Polish,0,NotAnulled
15000708513,21,Polish,extended,2019,Room_6,small,60831350511,Biology,0,NotAnulled
15000708513,19,Geography,extended,2019,Room_17,big,75425501819,Polish,0,NotAnulled
52122280206,12,Mathematics,basic,2019,Room_5,big,81359177700,Geography,0,NotAnulled
52122280206,13,Polish,basic,2019,Room_5,big,88515543667,Mathematics,0,NotAnulled
52122280206,14,English,basic,2019,Room_2,big,88515543667,Mathematics,0,NotAnulled
52122280206,16,History,extended,2019,Room_14,small,97238058536,Chemistry,0,NotAnulled
52122280206,22,English,extended,2019,Room_14,small,15187984005,Biology,0,NotAnulled
97681043031,12,Mathematics,basic,2019,Room_7,small,7627861561,Chemistry,0,NotAnulled
97681043031,13,Polish,basic,2019,Room_9,small,23041778753,Physics,0,NotAnulled
97681043031,14,English,basic,2019,Room_3,big,67239597077,Physics,0,NotAnulled
97681043031,20,Mathematics,extended,2019,Room_1,big,97238058536,Chemistry,0,NotAnulled
97681043031,21,Polish,extended,2019,Room_6,small,88515543667,Mathematics,0,NotAnulled
97681043031,17,Biology,extended,2019,Room_13,big,36952721923,Polish,0,NotAnulled
87681261401,12,Mathematics,basic,2019,Room_4,big,15187984005,Biology,0,NotAnulled
87681261401,13,Polish,basic,2019,Room_16,small,51973405392,Physics,0,NotAnulled
87681261401,14,English,basic,2019,Room_15,small,81359177700,Geography,0,NotAnulled
87681261401,16,History,extended,2019,Room_11,small,18138552030,Polish,0,NotAnulled
87681261401,17,Biology,extended,2019,Room_1,big,76846326096,Geography,0,NotAnulled
87681261401,15,Physics,extended,2019,Room_10,small,90391127449,English,0,NotAnulled
87681261401,18,Chemistry,extended,2019,Room_15,small,88515543667,Mathematics,0,NotAnulled
38446492215,12,Mathematics,basic,2019,Room_1,big,18138552030,Polish,0,NotAnulled
38446492215,13,Polish,basic,2019,Room_15,small,73128415155,Geography,0,NotAnulled
38446492215,14,English,basic,2019,Room_19,small,58175080694,Polish,0,NotAnulled
38446492215,19,Geography,extended,2019,Room_9,small,67239597077,Physics,0,NotAnulled
38446492215,21,Polish,extended,2019,Room_14,small,67239597077,Physics,0,NotAnulled
38446492215,18,Chemistry,extended,2019,Room_12,big,60831350511,Biology,0,NotAnulled
38446492215,22,English,extended,2019,Room_4,big,8717912686,Biology,0,NotAnulled
38446492215,16,History,extended,2019,Room_10,small,15631219101,English,0,NotAnulled
38446492215,17,Biology,extended,2019,Room_12,big,51937947921,Polish,0,NotAnulled
62033857999,12,Mathematics,basic,2019,Room_3,big,50945643201,Physics,0,NotAnulled
62033857999,13,Polish,basic,2019,Room_6,small,90391127449,English,0,NotAnulled
62033857999,14,English,basic,2019,Room_10,small,36952721923,Polish,0,NotAnulled
62033857999,18,Chemistry,extended,2019,Room_7,small,90391127449,English,0,NotAnulled
62033857999,20,Mathematics,extended,2019,Room_11,small,7627861561,Chemistry,0,NotAnulled
62033857999,15,Physics,extended,2019,Room_13,big,60831350511,Biology,0,NotAnulled
62033857999,19,Geography,extended,2019,Room_12,big,26437583152,Polish,0,NotAnulled
62033857999,22,English,extended,2019,Room_1,big,51973405392,Physics,0,NotAnulled
50189614572,12,Mathematics,basic,2019,Room_2,big,50945643201,Physics,0,NotAnulled
50189614572,13,Polish,basic,2019,Room_10,small,50945643201,Physics,0,NotAnulled
50189614572,14,English,basic,2019,Room_19,small,81165531253,Geography,0,NotAnulled
50189614572,22,English,extended,2019,Room_2,big,81165531253,Geography,0,NotAnulled
50189614572,21,Polish,extended,2019,Room_3,big,50945643201,Physics,0,NotAnulled
50189614572,15,Physics,extended,2019,Room_2,big,76846326096,Geography,0,NotAnulled
50189614572,19,Geography,extended,2019,Room_13,big,19150622889,History,0,NotAnulled
50189614572,16,History,extended,2019,Room_13,big,41025702129,English,0,NotAnulled
5835459736,12,Mathematics,basic,2019,Room_1,big,95635941509,Geography,0,NotAnulled
5835459736,13,Polish,basic,2019,Room_16,small,81359177700,Geography,0,NotAnulled
5835459736,14,English,basic,2019,Room_7,small,18138552030,Polish,0,NotAnulled
5835459736,21,Polish,extended,2019,Room_10,small,81165531253,Geography,0,NotAnulled
5835459736,22,English,extended,2019,Room_2,big,18138552030,Polish,0,NotAnulled
5835459736,19,Geography,extended,2019,Room_20,small,90391127449,English,0,NotAnulled
5835459736,15,Physics,extended,2019,Room_14,small,81165531253,Geography,0,NotAnulled
10542930840,12,Mathematics,basic,2019,Room_6,small,41025702129,English,0,NotAnulled
10542930840,13,Polish,basic,2019,Room_4,big,8717912686,Biology,0,NotAnulled
10542930840,14,English,basic,2019,Room_16,small,75425501819,Polish,0,NotAnulled
10542930840,15,Physics,extended,2019,Room_13,big,51937947921,Polish,0,NotAnulled
10542930840,19,Geography,extended,2019,Room_17,big,41025702129,English,0,NotAnulled
10542930840,17,Biology,extended,2019,Room_16,small,41025702129,English,0,NotAnulled
10542930840,20,Mathematics,extended,2019,Room_3,big,81165531253,Geography,0,NotAnulled
4386696873,12,Mathematics,basic,2019,Room_5,big,50945643201,Physics,0,NotAnulled
4386696873,13,Polish,basic,2019,Room_19,small,19150622889,History,0,NotAnulled
4386696873,14,English,basic,2019,Room_17,big,15187984005,Biology,0,NotAnulled
4386696873,21,Polish,extended,2019,Room_21,big,99010112345,Physical Education,0,NotAnulled
4386696873,20,Mathematics,extended,2019,Room_17,big,81359177700,Geography,0,NotAnulled
4386696873,16,History,extended,2019,Room_12,big,97238058536,Chemistry,0,NotAnulled
28194647727,12,Mathematics,basic,2019,Room_12,big,15631219101,English,0,NotAnulled
28194647727,13,Polish,basic,2019,Room_16,small,52894468092,Geography,0,NotAnulled
28194647727,14,English,basic,2019,Room_21,big,24935803837,Geography,0,NotAnulled
28194647727,22,English,extended,2019,Room_6,small,73128415155,Geography,0,NotAnulled
28194647727,17,Biology,extended,2019,Room_5,big,36952721923,Polish,0,NotAnulled
28194647727,19,Geography,extended,2019,Room_1,big,7627861561,Chemistry,0,NotAnulled
78199145456,12,Mathematics,basic,2019,Room_21,big,15631219101,English,0,NotAnulled
78199145456,13,Polish,basic,2019,Room_21,big,52894468092,Geography,0,NotAnulled
78199145456,14,English,basic,2019,Room_5,big,81165531253,Geography,0,NotAnulled
78199145456,18,Chemistry,extended,2019,Room_5,big,58175080694,Polish,0,NotAnulled
78199145456,19,Geography,extended,2019,Room_2,big,8717912686,Biology,0,NotAnulled
78199145456,17,Biology,extended,2019,Room_4,big,36952721923,Polish,0,NotAnulled
78199145456,15,Physics,extended,2019,Room_15,small,8717912686,Biology,0,NotAnulled
78199145456,21,Polish,extended,2019,Room_13,big,81359177700,Geography,0,NotAnulled
85472129961,12,Mathematics,basic,2019,Room_12,big,24935803837,Geography,0,NotAnulled
85472129961,13,Polish,basic,2019,Room_1,big,97238058536,Chemistry,0,NotAnulled
85472129961,14,English,basic,2019,Room_12,big,7627861561,Chemistry,0,NotAnulled
85472129961,21,Polish,extended,2019,Room_3,big,73128415155,Geography,0,NotAnulled
73572755989,12,Mathematics,basic,2019,Room_8,small,50945643201,Physics,0,NotAnulled
73572755989,13,Polish,basic,2019,Room_10,small,50945643201,Physics,0,NotAnulled
73572755989,14,English,basic,2019,Room_11,small,15187984005,Biology,0,NotAnulled
73572755989,20,Mathematics,extended,2019,Room_14,small,90391127449,English,0,NotAnulled
73572755989,22,English,extended,2019,Room_12,big,88515543667,Mathematics,0,NotAnulled
73572755989,17,Biology,extended,2019,Room_1,big,41025702129,English,0,NotAnulled
73572755989,19,Geography,extended,2019,Room_4,big,50945643201,Physics,0,NotAnulled
73572755989,15,Physics,extended,2019,Room_21,big,36952721923,Polish,0,NotAnulled
17290594097,12,Mathematics,basic,2019,Room_4,big,95635941509,Geography,0,NotAnulled
17290594097,13,Polish,basic,2019,Room_4,big,41025702129,English,0,NotAnulled
17290594097,14,English,basic,2019,Room_10,small,95635941509,Geography,0,NotAnulled
17290594097,16,History,extended,2019,Room_6,small,95635941509,Geography,0,NotAnulled
17290594097,17,Biology,extended,2019,Room_3,big,97238058536,Chemistry,0,NotAnulled
17290594097,18,Chemistry,extended,2019,Room_19,small,51937947921,Polish,0,NotAnulled
78331319783,12,Mathematics,basic,2019,Room_10,small,50945643201,Physics,0,NotAnulled
78331319783,13,Polish,basic,2019,Room_12,big,52894468092,Geography,0,NotAnulled
78331319783,14,English,basic,2019,Room_4,big,50945643201,Physics,0,NotAnulled
78331319783,21,Polish,extended,2019,Room_7,small,95635941509,Geography,0,NotAnulled
78331319783,16,History,extended,2019,Room_2,big,81359177700,Geography,0,NotAnulled
17404921267,12,Mathematics,basic,2019,Room_9,small,8717912686,Biology,0,NotAnulled
17404921267,13,Polish,basic,2019,Room_15,small,23041778753,Physics,0,NotAnulled
17404921267,14,English,basic,2019,Room_14,small,7627861561,Chemistry,0,NotAnulled
17404921267,16,History,extended,2019,Room_2,big,58175080694,Polish,0,NotAnulled
11792542585,12,Mathematics,basic,2019,Room_12,big,58175080694,Polish,0,NotAnulled
11792542585,13,Polish,basic,2019,Room_11,small,73128415155,Geography,0,NotAnulled
11792542585,14,English,basic,2019,Room_7,small,88515543667,Mathematics,0,NotAnulled
11792542585,18,Chemistry,extended,2019,Room_2,big,81359177700,Geography,0,NotAnulled
11792542585,15,Physics,extended,2019,Room_3,big,15187984005,Biology,0,NotAnulled
11792542585,16,History,extended,2019,Room_15,small,41025702129,English,0,NotAnulled
11792542585,22,English,extended,2019,Room_2,big,76846326096,Geography,0,NotAnulled
79513751559,12,Mathematics,basic,2019,Room_1,big,60831350511,Biology,0,NotAnulled
79513751559,13,Polish,basic,2019,Room_13,big,50945643201,Physics,0,NotAnulled
79513751559,14,English,basic,2019,Room_10,small,36952721923,Polish,0,NotAnulled
79513751559,18,Chemistry,extended,2019,Room_17,big,15187984005,Biology,0,NotAnulled
85664907881,12,Mathematics,basic,2019,Room_10,small,24935803837,Geography,0,NotAnulled
85664907881,13,Polish,basic,2019,Room_9,small,19150622889,History,0,NotAnulled
85664907881,14,English,basic,2019,Room_7,small,81165531253,Geography,0,NotAnulled
85664907881,18,Chemistry,extended,2019,Room_5,big,81165531253,Geography,0,NotAnulled
93917967851,12,Mathematics,basic,2019,Room_12,big,19150622889,History,0,NotAnulled
93917967851,13,Polish,basic,2019,Room_8,small,67239597077,Physics,0,NotAnulled
93917967851,14,English,basic,2019,Room_7,small,76846326096,Geography,0,NotAnulled
93917967851,17,Biology,extended,2019,Room_15,small,81359177700,Geography,0,NotAnulled
93917967851,22,English,extended,2019,Room_4,big,19150622889,History,0,NotAnulled
93917967851,18,Chemistry,extended,2019,Room_1,big,15631219101,English,0,NotAnulled
4140460939,12,Mathematics,basic,2019,Room_20,small,60831350511,Biology,0,NotAnulled
4140460939,13,Polish,basic,2019,Room_18,small,51973405392,Physics,0,NotAnulled
4140460939,14,English,basic,2019,Room_1,big,81165531253,Geography,0,NotAnulled
4140460939,16,History,extended,2019,Room_15,small,99010112345,Physical Education,0,NotAnulled
57559507825,12,Mathematics,basic,2019,Room_2,big,41025702129,English,0,NotAnulled
57559507825,13,Polish,basic,2019,Room_19,small,97238058536,Chemistry,0,NotAnulled
57559507825,14,English,basic,2019,Room_19,small,8717912686,Biology,0,NotAnulled
57559507825,17,Biology,extended,2019,Room_6,small,81359177700,Geography,0,NotAnulled
57559507825,16,History,extended,2019,Room_18,small,67239597077,Physics,0,NotAnulled
57559507825,18,Chemistry,extended,2019,Room_13,big,24935803837,Geography,0,NotAnulled
57559507825,15,Physics,extended,2019,Room_6,small,97238058536,Chemistry,0,NotAnulled
64036677443,12,Mathematics,basic,2019,Room_20,small,15187984005,Biology,0,NotAnulled
64036677443,13,Polish,basic,2019,Room_4,big,67239597077,Physics,0,NotAnulled
64036677443,14,English,basic,2019,Room_1,big,51973405392,Physics,0,NotAnulled
64036677443,19,Geography,extended,2019,Room_9,small,58175080694,Polish,0,NotAnulled
64036677443,21,Polish,extended,2019,Room_10,small,15187984005,Biology,0,NotAnulled
64036677443,20,Mathematics,extended,2019,Room_1,big,90391127449,English,0,NotAnulled
64036677443,22,English,extended,2019,Room_21,big,81359177700,Geography,0,NotAnulled
64036677443,18,Chemistry,extended,2019,Room_15,small,51973405392,Physics,0,NotAnulled
19792486741,12,Mathematics,basic,2019,Room_20,small,23041778753,Physics,0,NotAnulled
19792486741,13,Polish,basic,2019,Room_5,big,23041778753,Physics,0,NotAnulled
19792486741,14,English,basic,2019,Room_4,big,60831350511,Biology,0,NotAnulled
19792486741,19,Geography,extended,2019,Room_20,small,18138552030,Polish,0,NotAnulled
19792486741,18,Chemistry,extended,2019,Room_18,small,52894468092,Geography,0,NotAnulled
19792486741,17,Biology,extended,2019,Room_9,small,95635941509,Geography,0,NotAnulled
80028455161,12,Mathematics,basic,2019,Room_4,big,7627861561,Chemistry,0,NotAnulled
80028455161,13,Polish,basic,2019,Room_16,small,67239597077,Physics,0,NotAnulled
80028455161,14,English,basic,2019,Room_13,big,51973405392,Physics,0,NotAnulled
80028455161,21,Polish,extended,2019,Room_3,big,52894468092,Geography,0,NotAnulled
80028455161,22,English,extended,2019,Room_16,small,26437583152,Polish,0,NotAnulled
80028455161,18,Chemistry,extended,2019,Room_16,small,76846326096,Geography,0,NotAnulled
85876272298,12,Mathematics,basic,2019,Room_4,big,95635941509,Geography,0,NotAnulled
85876272298,13,Polish,basic,2019,Room_20,small,81165531253,Geography,0,NotAnulled
85876272298,14,English,basic,2019,Room_17,big,24935803837,Geography,0,NotAnulled
85876272298,20,Mathematics,extended,2019,Room_15,small,50945643201,Physics,0,NotAnulled
85876272298,22,English,extended,2019,Room_2,big,26437583152,Polish,0,NotAnulled
